RUS_NW_000615_20140903_G0022DCRN	token-18-18	академик	1585	1592
RUS_WL_001065_20140129_G0022DDJL	token-20-27	аккумулировав	2808	2820
RUS_NW_000600_20150221_G0022DCSQ	token-6-22	активнее	749	756
RUS_NW_000693_20110616_G0022DCV9	token-11-5	активности	1355	1364
RUS_WL_000700_20150921_G0022DDGA	token-3-6	активности	419	428
RUS_NW_000643_20150414_G0022DCSS	token-26-16	актуальность	2629	2640
RUS_SN_000370_20160316_G0T100F1L	token-0-3	алтайские	21	29
RUS_NW_000643_20150414_G0022DCSS	token-23-6	Алтайском	2280	2288
RUS_NW_000569_20090506_G0022DCOJ	token-4-14	альпийского	591	601
NW_APW_ENG_0202_20050119.rus	token-4-12	американские	772	783
NW_APW_ENG_0202_20050119.rus	token-15-11	американские	3303	3314
RUS_NW_000576_20150629_G0022DCOW	token-3-13	американские	290	301
NW_APW_ENG_0202_20050119.rus	token-14-26	американских	3078	3089
RUS_WL_001065_20140129_G0022DDJL	token-5-17	амплитуды	761	769
RUS_WL_000700_20150921_G0022DDGA	token-28-7	аналогом	3717	3724
RUS_SN_000370_20160316_G0T100EFQ	token-0-2	Анкаре	9	14
RUS_SN_000370_20160316_G0T100EK6	token-0-7	Анкаре	53	58
RUS_SN_000370_20160316_G0T100ERV	token-0-9	Анкаре	44	49
RUS_SN_000370_20160316_G0T100EZD	token-0-7	Анкаре	52	57
RUS_SN_000370_20160316_G0T100F79	token-0-6	Анкаре	43	48
RUS_WL_001065_20140129_G0022DDJL	token-5-3	аномальные	656	665
RUS_NW_000649_20150513_G0022DCSY	token-0-9	антибиотикам	59	70
RUS_SN_000370_20160323_G0T100FHX	token-0-10	атаках	76	81
RUS_NW_000670_20100925_G0022DCTZ	token-2-12	атлантический	152	164
RUS_NW_000661_20151205_G0022DCTK	token-3-1	аэропорт	240	247
RUS_NW_000691_20160509_G0022DCV6	token-7-10	аэропорт	858	865
RUS_NW_000643_20150414_G0022DCSS	token-52-20	байкеров	5910	5917
RUS_NW_000643_20150414_G0022DCSS	token-55-14	байкеров	6260	6267
RUS_DF_000694_20081015_G0022DCHD	token-22-0	балов	1674	1678
RUS_DF_000694_20081015_G0022DCHD	token-22-24	балов	1801	1805
RUS_DF_000694_20081015_G0022DCHD	token-22-50	балов	1947	1951
RUS_DF_000694_20081015_G0022DCHD	token-37-3	балов	2936	2940
RUS_WL_000703_20130409_G0022DDGD	token-36-10	Бам	4827	4829
RUS_SN_000370_20160316_G0T100F4I	token-0-2	банка	14	18
RUS_SN_000370_20160316_G0T100EQY	token-0-12	баррельные	96	105
RUS_NW_000655_20150816_G0022DCT4	token-8-10	бассейн	972	978
RUS_WL_001065_20140129_G0022DDJL	token-11-7	бассейна	1821	1828
RUS_WL_001065_20140129_G0022DDJL	token-15-8	бассейна	2205	2212
RUS_WL_001065_20140129_G0022DDJL	token-41-3	бассейна	4726	4733
RUS_WL_001065_20140129_G0022DDJL	token-14-19	бассейнах	2127	2135
RUS_WL_001063_20150604_G0022DDJJ	token-28-8	бассейне	2491	2498
RUS_WL_001065_20140129_G0022DDJL	token-20-67	бассейне	3052	3059
RUS_WL_001059_20120710_G0022DDJG	token-13-12	башен	1508	1512
RUS_SN_000370_20160316_G0T100ERA	token-0-3	Башкирии	20	27
RUS_SN_000370_20160316_G0T100ERA	token-0-12	Башкирии	90	97
NW_APW_ENG_0202_20050119.rus	token-13-9	бежали	2650	2655
RUS_SN_000370_20160316_G0T100ETS	token-0-13	беженец	72	78
RUS_SN_000370_20160316_G0T100F1M	token-0-0	Беженцы	0	6
RUS_NW_000570_20090503_G0022DCOK	token-5-27	безопасном	799	808
RUS_NW_000643_20150414_G0022DCSS	token-6-3	безостановочное	562	576
RUS_SN_000370_20160321_G0T100FY6	token-0-17	Белграде	88	95
RUS_SN_000370_20160322_G0T100FQZ	token-0-1	Белграде	2	9
NW_APW_ENG_0202_20050119.rus	token-21-19	берега	4239	4244
RUS_NW_000589_20120918_G0022DCUK	token-6-10	берегов	600	606
RUS_NW_000589_20120918_G0022DCUK	token-16-9	берегов	1950	1956
RUS_NW_000659_20151002_G0022DCTF	token-1-5	берегов	97	103
RUS_WL_001063_20150604_G0022DDJJ	token-3-18	берегов	355	361
RUS_WL_001063_20150604_G0022DDJJ	token-10-9	берегов	975	981
RUS_NW_000603_20140820_G0022DCTM	token-9-7	береговой	845	853
RUS_SN_000370_20160316_G0T100ESB	token-0-17	Берлине	113	119
RUS_SN_000370_20160316_G0T100FCH	token-0-3	Берлине	13	19
RUS_NW_000643_20150414_G0022DCSS	token-27-1	бесплатная	2694	2703
RUS_NW_000612_20160510_G0022DCRF	token-6-0	Беспричинные	119	130
RUS_WL_000703_20130409_G0022DDGD	token-14-12	ближайших	1893	1901
RUS_NW_000575_20140611_G0022DCOT	token-9-8	близкой	1132	1138
RUS_WL_001065_20140129_G0022DDJL	token-9-1	блокирующая	1222	1232
RUS_NW_000643_20150414_G0022DCSS	token-49-17	болевшие	5593	5600
NW_APW_ENG_0072_20050321.rus	token-25-1	более	2554	2558
NW_APW_ENG_0079_20070813.rus	token-3-16	более	458	462
NW_APW_ENG_0079_20070813.rus	token-11-10	более	1824	1828
NW_APW_ENG_0079_20070813.rus	token-14-10	более	2433	2437
RUS_DF_000694_20081015_G0022DCHD	token-67-3	более	5219	5223
RUS_NW_000560_20151104_G0022DCR4	token-3-9	более	405	409
RUS_NW_000560_20151104_G0022DCR4	token-5-12	более	952	956
RUS_NW_000560_20151104_G0022DCR4	token-7-10	более	1159	1163
RUS_NW_000567_20110628_G0022DCV8	token-7-14	более	741	745
RUS_NW_000576_20150629_G0022DCOW	token-13-18	более	1768	1772
RUS_NW_000643_20150414_G0022DCSS	token-8-2	более	730	734
RUS_NW_000999_20150303_G0022DD39	token-0-5	более	33	37
RUS_NW_000999_20150303_G0022DD39	token-2-6	более	187	191
RUS_NW_000999_20150303_G0022DD39	token-7-6	более	576	580
RUS_NW_001000_20150804_G0022DD3B	token-0-5	более	35	39
RUS_SN_000370_20160316_G0T100ERA	token-0-13	более	99	103
RUS_WL_000700_20150921_G0022DDGA	token-18-10	более	2367	2371
RUS_WL_000703_20130409_G0022DDGD	token-1-17	более	164	168
RUS_WL_000703_20130409_G0022DDGD	token-7-6	более	929	933
RUS_WL_000703_20130409_G0022DDGD	token-7-10	более	946	950
RUS_WL_000703_20130409_G0022DDGD	token-23-5	более	2875	2879
RUS_WL_000703_20130409_G0022DDGD	token-36-15	более	4859	4863
RUS_WL_001065_20140129_G0022DDJL	token-6-10	более	915	919
RUS_WL_001065_20140129_G0022DDJL	token-20-50	более	2960	2964
RUS_NW_000600_20150221_G0022DCSQ	token-0-5	болеет	29	34
RUS_NW_000600_20150221_G0022DCSQ	token-1-10	болезни	115	121
RUS_NW_000612_20160510_G0022DCRF	token-25-21	болезни	2360	2366
RUS_NW_000615_20140903_G0022DCRN	token-13-7	болезни	1003	1009
RUS_NW_000615_20140903_G0022DCRN	token-18-6	болезни	1526	1532
RUS_NW_000622_20121026_G0022DCRZ	token-5-5	болезни	310	316
RUS_NW_000623_20010809_G0022DCS0	token-3-3	болезни	368	374
RUS_NW_000623_20010809_G0022DCS0	token-5-14	болезни	754	760
RUS_NW_000643_20150414_G0022DCSS	token-17-21	болезни	1633	1639
RUS_NW_000649_20150513_G0022DCSY	token-2-11	болезнью	386	393
NW_APW_ENG_0072_20050321.rus	token-26-14	больнице	2841	2848
RUS_NW_000643_20150414_G0022DCSS	token-11-1	больнице	942	949
RUS_SN_000370_20160316_G0T100FDK	token-0-12	больнице	66	73
RUS_NW_000623_20010809_G0022DCS0	token-1-37	больницы	251	258
RUS_NW_000630_20121024_G0022DCS4	token-2-9	больницы	298	305
RUS_NW_000638_20150805_G0022DCSH	token-7-4	больницы	479	486
RUS_NW_000655_20150816_G0022DCT4	token-2-10	больницы	182	189
RUS_NW_000612_20160510_G0022DCRF	token-21-9	больничных	1727	1736
RUS_NW_000638_20150805_G0022DCSH	token-9-2	больными	623	630
RUS_NW_000652_20061019_G0022DCT1	token-19-0	Большая	2028	2034
RUS_WL_001055_20130713_G0022DDJD	token-10-0	Большая	485	491
NW_APW_ENG_0202_20050119.rus	token-2-35	больше	345	350
NW_XIN_ENG_0210_20080517.rus	token-10-32	больше	2201	2206
RUS_DF_001064_20150614_G0022DCK3	token-7-5	больше	451	456
RUS_DF_001068_20160510_G0022DCK4	token-16-8	больше	1358	1363
RUS_NW_000612_20160510_G0022DCRF	token-14-13	больше	909	914
RUS_NW_000615_20140903_G0022DCRN	token-6-20	больше	326	331
RUS_NW_000630_20121024_G0022DCS4	token-3-16	больше	510	515
RUS_NW_000692_20120709_G0022DCV7	token-14-14	больше	1682	1687
RUS_WL_000700_20150921_G0022DDGA	token-7-14	больше	1001	1006
RUS_WL_000703_20130409_G0022DDGD	token-29-8	больше	3855	3860
RUS_WL_001065_20140129_G0022DDJL	token-10-53	больше	1730	1735
RUS_NW_000600_20150221_G0022DCSQ	token-6-1	большее	616	622
RUS_WL_001055_20130713_G0022DDJD	token-30-9	большим	1160	1166
RUS_NW_000589_20120918_G0022DCUK	token-4-7	большинстве	456	466
RUS_NW_000589_20120918_G0022DCUK	token-8-23	большинстве	914	924
RUS_SN_000370_20160316_G0T100F87	token-0-5	большой	30	36
RUS_SN_000370_20160323_G0T100FH3	token-0-6	большой	39	45
RUS_SN_000370_20160316_G0T100EQY	token-0-13	бомбы	107	111
RUS_SN_000370_20160323_G0T100FI6	token-0-4	бомбы	30	34
RUS_SN_000370_20160318_G0T100FPM	token-0-10	боролись	47	54
RUS_SN_000370_20160316_G0T100EFQ	token-0-6	бороться	40	47
RUS_NW_000615_20140903_G0022DCRN	token-6-17	боялись	310	316
NW_APW_ENG_0072_20050321.rus	token-22-1	бросился	2222	2229
RUS_NW_000649_20150513_G0022DCSY	token-2-6	брюшной	348	354
RUS_NW_000652_20061019_G0022DCT1	token-3-5	брюшной	345	351
RUS_NW_000652_20061019_G0022DCT1	token-4-13	брюшной	443	449
RUS_NW_000652_20061019_G0022DCT1	token-14-3	брюшной	1479	1485
RUS_NW_000652_20061019_G0022DCT1	token-20-6	брюшной	2284	2290
RUS_NW_000652_20061019_G0022DCT1	token-22-2	брюшной	2363	2369
RUS_NW_000652_20061019_G0022DCT1	token-44-5	брюшной	5168	5174
RUS_NW_000654_20051210_G0022DCT3	token-2-5	брюшной	166	172
RUS_NW_000655_20150816_G0022DCT4	token-2-18	брюшной	238	244
RUS_DF_000694_20081015_G0022DCHD	token-22-43	будто	1907	1911
RUS_NW_000589_20120918_G0022DCUK	token-10-3	буйством	1140	1147
NW_APW_ENG_0072_20050321.rus	token-2-8	бушевавших	153	162
RUS_DF_000694_20081015_G0022DCHD	token-26-6	бывает	2266	2271
RUS_NW_000576_20150629_G0022DCOW	token-10-7	бывает	1272	1277
RUS_NW_000652_20061019_G0022DCT1	token-31-32	бывшей	3513	3518
RUS_DF_000694_20081015_G0022DCHD	token-58-11	была	4357	4360
RUS_DF_001068_20160510_G0022DCK4	token-20-6	была	1634	1637
RUS_NW_000569_20090506_G0022DCOJ	token-3-12	была	407	410
RUS_NW_000587_20110720_G0022DCPL	token-14-7	была	1332	1335
RUS_NW_000615_20140903_G0022DCRN	token-0-4	была	19	22
RUS_NW_000615_20140903_G0022DCRN	token-10-27	была	778	781
RUS_NW_000615_20140903_G0022DCRN	token-13-21	была	1069	1072
RUS_NW_000623_20010809_G0022DCS0	token-2-3	была	297	300
RUS_NW_000635_20151222_G0022DCSA	token-1-27	была	273	276
RUS_NW_000641_20150702_G0022DCSM	token-6-7	была	677	680
RUS_NW_000643_20150414_G0022DCSS	token-37-5	была	4007	4010
RUS_SN_000370_20160316_G0T100FD0	token-0-9	была	57	60
RUS_WL_001059_20120710_G0022DDJG	token-3-1	была	405	408
RUS_WL_001059_20120710_G0022DDJG	token-7-4	была	809	812
RUS_WL_001065_20140129_G0022DDJL	token-16-11	была	2300	2303
RUS_NW_001909_20151023_G0021QUDA	token-2-11	была	250	253
RUS_NW_001909_20151023_G0021QUDA	token-10-1	была	825	828
RUS_NW_001909_20151023_G0021QUDA	token-12-2	была	1020	1023
NW_AFP_ENG_0012_20030419.rus	token-5-21	было	830	833
NW_APW_ENG_0079_20070813.rus	token-7-1	было	975	978
NW_APW_ENG_0202_20050119.rus	token-2-2	было	134	137
NW_APW_ENG_0202_20050119.rus	token-10-9	было	2056	2059
RUS_DF_000694_20081015_G0022DCHD	token-7-5	было	642	645
RUS_DF_000694_20081015_G0022DCHD	token-22-18	было	1763	1766
RUS_DF_000694_20081015_G0022DCHD	token-35-3	было	2861	2864
RUS_DF_000694_20081015_G0022DCHD	token-39-10	было	3055	3058
RUS_DF_000694_20081015_G0022DCHD	token-40-18	было	3174	3177
RUS_DF_000694_20081015_G0022DCHD	token-44-17	было	3429	3432
RUS_DF_000694_20081015_G0022DCHD	token-52-8	было	3895	3898
RUS_DF_000694_20081015_G0022DCHD	token-61-8	было	4553	4556
RUS_DF_001064_20150614_G0022DCK3	token-20-14	было	1899	1902
RUS_DF_001064_20150614_G0022DCK3	token-26-11	было	2389	2392
RUS_DF_001068_20160510_G0022DCK4	token-26-5	было	2010	2013
RUS_DF_001068_20160510_G0022DCK4	token-27-16	было	2301	2304
RUS_DF_001068_20160510_G0022DCK4	token-29-3	было	2537	2540
RUS_DF_001068_20160510_G0022DCK4	token-34-5	было	2971	2974
RUS_DF_001068_20160510_G0022DCK4	token-35-6	было	3271	3274
RUS_NW_000589_20120918_G0022DCUK	token-12-6	было	1571	1574
RUS_NW_000612_20160510_G0022DCRF	token-10-3	было	392	395
RUS_NW_000612_20160510_G0022DCRF	token-22-5	было	1804	1807
RUS_NW_000615_20140903_G0022DCRN	token-33-2	было	3159	3162
RUS_NW_000630_20121024_G0022DCS4	token-3-9	было	466	469
RUS_NW_000999_20150303_G0022DD39	token-2-4	было	172	175
RUS_NW_000999_20150303_G0022DD39	token-7-4	было	561	564
RUS_SN_000370_20160316_G0T100EQY	token-0-8	было	70	73
RUS_SN_000370_20160316_G0T100ERB	token-0-5	было	28	31
RUS_SN_000370_20160320_G0T100FKF	token-0-5	было	44	47
RUS_WL_000700_20150921_G0022DDGA	token-1-20	было	202	205
RUS_WL_000700_20150921_G0022DDGA	token-13-6	было	1704	1707
RUS_WL_000700_20150921_G0022DDGA	token-28-11	было	3743	3746
RUS_WL_000703_20130409_G0022DDGD	token-31-5	было	4118	4121
RUS_WL_000703_20130409_G0022DDGD	token-32-9	было	4255	4258
RUS_WL_000703_20130409_G0022DDGD	token-33-21	было	4523	4526
RUS_WL_001055_20130713_G0022DDJD	token-15-10	было	716	719
RUS_WL_001065_20140129_G0022DDJL	token-8-2	было	1147	1150
RUS_NW_000652_20061019_G0022DCT1	token-15-9	быстрый	1654	1660
RUS_DF_000694_20081015_G0022DCHD	token-37-9	быть	2969	2972
RUS_DF_001064_20150614_G0022DCK3	token-9-4	быть	725	728
RUS_DF_001064_20150614_G0022DCK3	token-22-7	быть	2034	2037
RUS_DF_001068_20160510_G0022DCK4	token-33-22	быть	2921	2924
RUS_DF_001068_20160510_G0022DCK4	token-39-3	быть	3845	3848
RUS_NW_000612_20160510_G0022DCRF	token-14-9	быть	893	896
RUS_NW_000641_20150702_G0022DCSM	token-5-7	быть	491	494
RUS_NW_000641_20150702_G0022DCSM	token-5-23	быть	566	569
RUS_NW_000643_20150414_G0022DCSS	token-29-3	быть	2889	2892
RUS_NW_000661_20151205_G0022DCTK	token-7-4	быть	422	425
RUS_NW_000692_20120709_G0022DCV7	token-9-11	быть	1122	1125
RUS_SN_000370_20160316_G0T100ETS	token-0-19	быть	101	104
RUS_SN_000370_20160322_G0T100FVA	token-0-10	быть	70	73
RUS_WL_000700_20150921_G0022DDGA	token-18-16	быть	2403	2406
RUS_NW_000600_20150221_G0022DCSQ	token-9-11	важна	949	953
RUS_NW_000612_20160510_G0022DCRF	token-9-3	вакцин	328	333
RUS_NW_000623_20010809_G0022DCS0	token-3-0	Вакцина	352	358
RUS_SN_000370_20160316_G0T100FA6	token-0-0	Вакцина	0	6
RUS_NW_000600_20150221_G0022DCSQ	token-7-9	вакцинацию	829	838
RUS_NW_000638_20150805_G0022DCSH	token-10-2	вакцинацию	678	687
RUS_NW_000643_20150414_G0022DCSS	token-0-9	вакцинацию	69	78
RUS_NW_000643_20150414_G0022DCSS	token-27-2	вакцинация	2705	2714
RUS_NW_000643_20150414_G0022DCSS	token-40-15	вакцинация	4370	4379
RUS_NW_000576_20150629_G0022DCOW	token-3-29	ванных	402	407
NW_APW_ENG_0202_20050119.rus	token-14-3	вблизи	2903	2908
RUS_NW_000661_20151205_G0022DCTK	token-2-1	вблизи	165	170
RUS_NW_000674_20140916_G0022DCU2	token-2-18	вблизи	237	242
RUS_WL_001065_20140129_G0022DDJL	token-29-15	вблизи	4048	4053
RUS_DF_001064_20150614_G0022DCK3	token-31-11	введения	2824	2831
RUS_DF_001064_20150614_G0022DCK3	token-31-9	ввезенные	2811	2819
RUS_DF_001068_20160510_G0022DCK4	token-25-12	вдоль	1930	1934
RUS_DF_001068_20160510_G0022DCK4	token-26-14	вдоль	2054	2058
RUS_WL_001063_20150604_G0022DDJJ	token-10-7	вдоль	962	966
RUS_WL_001065_20140129_G0022DDJL	token-10-16	вдоль	1479	1483
RUS_WL_000700_20150921_G0022DDGA	token-16-19	ведения	2137	2143
RUS_NW_000652_20061019_G0022DCT1	token-17-13	ведомстве	1870	1878
RUS_SN_000370_20160316_G0T100EQH	token-0-2	ведут	24	28
RUS_NW_000603_20140820_G0022DCTM	token-4-2	ведущие	319	325
RUS_NW_000603_20140820_G0022DCTM	token-8-2	ведущие	767	773
RUS_NW_000643_20150414_G0022DCSS	token-7-18	ведущие	685	691
RUS_NW_000636_20150423_G0022DCSB	token-12-4	велик	2065	2069
RUS_NW_000615_20140903_G0022DCRN	token-23-32	велика	2267	2272
NW_APW_ENG_0202_20050119.rus	token-19-8	велики	4023	4028
RUS_SN_000370_20160316_G0T100EQH	token-0-0	Великолукские	0	12
RUS_SN_000370_20160316_G0T100EQH	token-0-7	Великолукские	57	69
RUS_WL_001065_20140129_G0022DDJL	token-20-19	величин	2736	2742
RUS_NW_000693_20110616_G0022DCV9	token-17-10	величине	2235	2242
RUS_DF_001068_20160510_G0022DCK4	token-22-11	верили	1770	1775
RUS_DF_001068_20160510_G0022DCK4	token-30-12	вероятно	2649	2656
RUS_WL_000700_20150921_G0022DDGA	token-18-5	вероятно	2320	2327
RUS_NW_000630_20121024_G0022DCS4	token-2-25	вероятность	400	410
RUS_WL_001065_20140129_G0022DDJL	token-3-15	вероятность	545	555
NW_APW_ENG_0202_20050119.rus	token-3-20	вертолета	551	559
RUS_WL_000703_20130409_G0022DDGD	token-14-6	вертолета	1860	1868
NW_APW_ENG_0202_20050119.rus	token-15-12	вертолеты	3316	3324
NW_APW_ENG_0202_20050119.rus	token-16-23	вертолеты	3514	3522
RUS_NW_000554_20120408_G0022DCO1	token-5-10	вертолеты	847	855
RUS_NW_000570_20090503_G0022DCOK	token-7-6	вертолеты	955	963
RUS_WL_001065_20140129_G0022DDJL	token-11-10	верхний	1837	1843
RUS_NW_000643_20150414_G0022DCSS	token-45-18	верхних	4964	4970
RUS_NW_000570_20090503_G0022DCOK	token-2-16	вершине	297	303
RUS_NW_000570_20090503_G0022DCOK	token-3-16	вершине	563	569
RUS_NW_000654_20051210_G0022DCT3	token-4-8	Веры	441	444
RUS_WL_001055_20130713_G0022DDJD	token-13-3	веселое	592	598
RUS_NW_000603_20140820_G0022DCTM	token-12-0	Весной	1197	1202
RUS_NW_000643_20150414_G0022DCSS	token-33-21	весьма	3527	3532
RUS_NW_000652_20061019_G0022DCT1	token-32-15	весьма	3671	3676
RUS_NW_000652_20061019_G0022DCT1	token-33-19	весьма	3866	3871
RUS_SN_000370_20160318_G0T100FPM	token-0-24	ветеранов	114	122
RUS_DF_000694_20081015_G0022DCHD	token-11-3	ветром	810	815
RUS_SN_000370_20160316_G0T100EP0	token-0-8	ветром	50	55
RUS_SN_000370_20160320_G0T100FKE	token-0-6	ветром	45	50
RUS_NW_001909_20160117_G0021QUCZ	token-2-8	ветром	233	238
RUS_NW_001909_20160117_G0021QUCZ	token-9-8	ветром	724	729
RUS_DF_000694_20081015_G0022DCHD	token-56-9	вещам	4279	4283
RUS_DF_000694_20081015_G0022DCHD	token-65-9	вещам	4937	4941
RUS_NW_000615_20140903_G0022DCRN	token-7-16	вещами	424	429
RUS_WL_001053_20140526_G0022DDJA	token-3-21	вещами	314	319
RUS_NW_000652_20061019_G0022DCT1	token-27-3	веяний	2940	2945
RUS_SN_000370_20160316_G0T100EOY	token-0-20	взорвал	104	110
RUS_NW_000649_20150513_G0022DCSY	token-8-7	взрослые	1243	1250
RUS_NW_000638_20150805_G0022DCSH	token-15-0	Взрослым	1190	1197
RUS_NW_000643_20150414_G0022DCSS	token-41-0	Взрослым	4433	4440
RUS_SN_000370_20160316_G0T100ELJ	token-0-18	взрыва	105	110
RUS_SN_000370_20160316_G0T100F6X	token-0-2	взрыва	12	17
RUS_SN_000370_20160318_G0T100FP9	token-0-7	взрыва	63	68
RUS_SN_000370_20160322_G0T100FS5	token-0-9	взрыва	62	67
RUS_SN_000370_20160322_G0T100FUU	token-0-10	взрыва	52	57
RUS_SN_000370_20160322_G0T100FVC	token-0-1	взрыва	4	9
RUS_SN_000370_20160322_G0T100FWB	token-0-21	взрыва	94	99
RUS_NW_000659_20151002_G0022DCTF	token-4-4	взрывного	327	335
RUS_NW_000692_20120709_G0022DCV7	token-15-7	взрывного	1735	1743
RUS_SN_000370_20160316_G0T100F6V	token-0-6	взрывов	38	44
RUS_SN_000370_20160322_G0T100FW0	token-0-12	взрывов	77	83
RUS_SN_000370_20160323_G0T100FHX	token-0-17	взрывов	118	124
RUS_SN_000370_20160323_G0T100FJ6	token-0-13	взрывов	66	72
RUS_SN_000370_20160316_G0T100F6V	token-0-16	взял	88	91
NW_APW_ENG_0202_20050119.rus	token-9-41	взятия	1981	1986
RUS_WL_001059_20120710_G0022DDJG	token-14-12	вид	1596	1598
RUS_DF_000694_20081015_G0022DCHD	token-35-11	видел	2895	2899
RUS_NW_000615_20140903_G0022DCRN	token-19-15	видел	1742	1746
RUS_NW_000570_20090503_G0022DCOK	token-6-4	видели	846	851
RUS_NW_000567_20110628_G0022DCV8	token-4-5	видимом	379	385
RUS_DF_001068_20160510_G0022DCK4	token-28-2	видно	2347	2351
RUS_NW_000589_20120918_G0022DCUK	token-10-19	видов	1252	1256
RUS_NW_000652_20061019_G0022DCT1	token-33-24	виду	3900	3903
RUS_NW_000615_20140903_G0022DCRN	token-15-11	виновника	1244	1252
RUS_NW_000693_20110616_G0022DCV9	token-6-11	виновника	770	778
RUS_NW_000612_20160510_G0022DCRF	token-22-14	вирусной	1860	1867
RUS_NW_000615_20140903_G0022DCRN	token-16-9	вирусы	1373	1378
RUS_NW_000615_20140903_G0022DCRN	token-17-7	вирусы	1416	1421
RUS_NW_000643_20150414_G0022DCSS	token-40-9	включает	4341	4348
RUS_WL_001065_20140129_G0022DDJL	token-10-30	влагой	1577	1582
RUS_WL_001065_20140129_G0022DDJL	token-16-14	влагой	2318	2323
NW_APW_ENG_0072_20050321.rus	token-2-3	властей	125	131
NW_APW_ENG_0072_20050321.rus	token-29-2	властей	3126	3132
RUS_NW_000587_20110720_G0022DCPL	token-7-4	властей	614	620
RUS_NW_000603_20140820_G0022DCTM	token-0-0	Власти	0	5
RUS_NW_000603_20140820_G0022DCTM	token-2-0	Власти	139	144
RUS_SN_000370_20160316_G0T100EK6	token-0-0	Власти	0	5
RUS_WL_001065_20140129_G0022DDJL	token-23-0	Власти	3572	3577
RUS_NW_000692_20120709_G0022DCV7	token-9-4	влияния	1069	1075
RUS_NW_000589_20120918_G0022DCUK	token-17-0	Вначале	1980	1986
RUS_WL_001065_20140129_G0022DDJL	token-14-0	Вначале	2019	2025
RUS_DF_001068_20160510_G0022DCK4	token-34-56	вниз	3227	3230
RUS_WL_001063_20150604_G0022DDJJ	token-28-1	вниз	2459	2462
RUS_NW_000636_20150423_G0022DCSB	token-5-31	внимание	920	927
