SWA_NW_003699_20160104_H0024IYQY	token-3-34	kujeruhiwa	660	669
NW_APW_ENG_0072_20050321.swa	token-4-15	kujeruhiwa	474	483
SWA_WL_003659_20090201_H0024IYRK	token-1-11	kujeruhiwa	96	105
SWA_SN_000370_20170220_H0T10EPQ9	token-0-6	kujeruhiwa	29	38
SWA_DF_003735_20150807_H0024IYPI	token-7-39	kujeruhiwa	1422	1431
SWA_WL_003753_20150818_H0024IYSI	token-7-12	uso	909	911
SWA_NW_002976_20170213_H0023PG4Z	token-3-36	sio	705	707
SWA_WL_003709_20131107_H0024IYRT	token-3-19	sio	397	399
SWA_SN_000370_20170220_H0T10EQ2C	token-0-8	sio	47	49
SWA_SN_000370_20170323_H0T10ETGG	token-0-9	sio	67	69
SWA_DF_003735_20150807_H0024IYPI	token-7-3	sio	1209	1211
NW_AFP_ENG_0012_20030419.swa	token-2-22	Wapakistani	206	216
NW_AFP_ENG_0012_20030419.swa	token-4-10	Wapakistani	595	605
SWA_NW_001009_20110210_H0024IYPO	token-12-6	huchukua	1595	1602
SWA_WL_003713_20161031_H0024JB2R	token-11-11	huchukua	1184	1191
SWA_NW_003409_20170810_H0024J90A	token-3-57	kupotelewa	1316	1325
SWA_WL_003727_20161118_H0024JB2X	token-16-2	akikabidhi	2449	2458
SWA_SN_000370_20170213_H0T10EPKN	token-0-9	limefunga	55	63
SWA_SN_000370_20170323_H0T10ETH3	token-0-16	limefunga	129	137
SWA_SN_000370_20170323_H0T10ETHB	token-0-16	limefunga	125	133
SWA_SN_000370_20170224_H0T10EQEO	token-0-3	TANGAZO	20	26
SWA_NW_003490_20150814_H0024JATT	token-4-6	kutokulegeza	718	729
SWA_DF_003695_20141228_H0024IYP5	token-12-2	vizuri	969	974
SWA_WL_002976_20160201_H0024IYRB	token-6-31	kinachokabiliwa	1245	1259
SWA_NW_003692_20121030_H0024IYQQ	token-4-23	imeongezeka	1034	1044
SWA_NW_003375_20150507_H0024J904	token-3-23	Mpunga	579	584
SWA_NW_003699_20160121_H0024IYR0	token-4-4	kinafuata	322	330
SWA_NW_001009_20160413_H0024IYPS	token-4-29	watapewa	657	664
SWA_NW_003375_20150131_H0024J903	token-11-4	umbali	1211	1216
SWA_WL_003655_20160714_H0024IYRI	token-3-5	umbali	332	337
SWA_WL_003655_20160714_H0024IYRI	token-3-16	umbali	392	397
SWA_WL_003655_20160714_H0024IYRI	token-10-11	umbali	1707	1712
SWA_WL_003655_20160714_H0024IYRI	token-10-26	umbali	1793	1798
SWA_DF_003735_20150807_H0024IYPI	token-2-30	umbali	265	270
SWA_NW_001009_20110210_H0024IYPO	token-34-13	kuomba	4881	4886
SWA_NW_003699_20160104_H0024IYQY	token-6-25	kuomba	1159	1164
SWA_NW_003375_20150507_H0024J904	token-11-2	kuomba	2197	2202
SWA_WL_003696_20160111_H0024IYRL	token-2-28	kuomba	567	572
SWA_NW_003387_20150501_H0023O90B	token-3-35	wameshazikwa	482	493
SWA_WL_003724_20130629_H0024IYS5	token-8-33	tunashukuru	1829	1839
NW_APW_ENG_0079_20070813.swa	token-7-32	wakilalamikia	1095	1107
SWA_NW_003404_20071017_H0024IYQN	token-1-3	mtoto	62	66
SWA_NW_003375_20150131_H0024J903	token-10-12	mtoto	1137	1141
SWA_WL_003737_20170809_H0024IYSA	token-1-7	mtoto	158	162
SWA_SN_000370_20170227_H0T10EQER	token-0-22	mtoto	124	128
SWA_NW_001009_20140825_H0024IYPU	token-14-0	Amesema	1857	1863
SWA_NW_003388_20160509_H0024J907	token-4-0	Amesema	616	622
SWA_NW_003692_20121030_H0024IYQQ	token-9-23	ikivuja	2131	2137
SWA_NW_003692_20150316_H0024IYQS	token-11-18	kuisaidia	1595	1603
SWA_NW_003375_20150507_H0024J904	token-1-1	tete	57	60
SWA_NW_001009_20110210_H0024IYPO	token-31-10	maisha	4330	4335
SWA_NW_001009_20150703_H0024IYPT	token-6-22	maisha	1063	1068
SWA_NW_003404_20071017_H0024IYQN	token-8-27	maisha	1305	1310
SWA_NW_003692_20141118_H0024IYQU	token-4-5	maisha	457	462
SWA_NW_003692_20141118_H0024IYQU	token-7-12	maisha	1000	1005
SWA_NW_003732_20150521_H0024IYR1	token-1-2	maisha	59	64
SWA_NW_003732_20150521_H0024IYR1	token-2-24	maisha	268	273
SWA_NW_003747_20090210_H0024IYR3	token-2-8	maisha	464	469
SWA_NW_003747_20090210_H0024IYR3	token-3-34	maisha	726	731
SWA_NW_003747_20090113_H0024IYR4	token-1-18	maisha	213	218
SWA_NW_003747_20090113_H0024IYR4	token-1-30	maisha	289	294
SWA_NW_003381_20130521_H0024J905	token-2-13	maisha	312	317
SWA_NW_003388_20160509_H0024J907	token-6-4	maisha	1111	1116
SWA_NW_003490_20150824_H0024JATS	token-2-30	maisha	371	376
SWA_WL_002976_20160201_H0024IYRB	token-4-32	maisha	834	839
SWA_WL_003375_20160905_H0024IYRC	token-42-13	maisha	4237	4242
SWA_WL_003375_20160905_H0024IYRC	token-48-15	maisha	5000	5005
SWA_WL_003705_20141116_H0024IYRO	token-11-14	maisha	1284	1289
SWA_SN_000370_20170323_H0T10ETHR	token-0-5	maisha	49	54
SWA_SN_000370_20170324_H0T10ET4F	token-0-6	maisha	54	59
SWA_NW_003387_20150501_H0023O90B	token-3-19	maisha	374	379
SWA_DF_003695_20141228_H0024IYP5	token-0-3	maisha	26	31
SWA_DF_003695_20141228_H0024IYP5	token-2-14	maisha	326	331
SWA_DF_003695_20141228_H0024IYP5	token-15-14	maisha	1370	1375
SWA_NW_003405_20161122_H0024IYQP	token-9-0	Aidha	726	730
SWA_NW_003405_20161122_H0024IYQP	token-25-0	Aidha	2962	2966
SWA_NW_003375_20150507_H0024J904	token-12-0	Aidha	2520	2524
SWA_NW_003375_20150507_H0024J904	token-13-0	Aidha	2760	2764
SWA_NW_003387_20150501_H0023O90B	token-4-0	Aidha	513	517
SWA_WL_003713_20161031_H0024JB2R	token-11-0	Aidha	1121	1125
SWA_SN_000370_20170224_H0T10EQEO	token-0-2	HILI	15	18
SWA_WL_003745_20140402_H0024JB2Z	token-12-2	Masika	1957	1962
SWA_NW_003405_20161122_H0024IYQP	token-10-12	kusambaza	910	918
SWA_NW_003405_20161122_H0024IYQP	token-23-12	kusambaza	2731	2739
SWA_WL_003755_20151103_H0024JB34	token-14-11	kusambaza	2192	2200
SWA_WL_003724_20130629_H0024IYS5	token-5-32	tegemeo	1096	1102
SWA_WL_003375_20160905_H0024IYRC	token-37-2	hutokana	3631	3638
SWA_SN_000370_20170323_H0T10ETIJ	token-0-14	amejiuzulu	71	80
SWA_NW_003692_20131108_H0024IYQR	token-2-7	limepokea	353	361
NW_APW_ENG_0079_20070813.swa	token-10-1	Tunasikitikia	1437	1449
SWA_SN_000370_20170220_H0T10EQ6J	token-0-2	Akiri	11	15
SWA_SN_000370_20170220_H0T10EQ6G	token-0-7	kufukuzwa	56	64
SWA_SN_000370_20170323_H0T10ETGG	token-0-15	kufukuzwa	104	112
SWA_SN_000370_20170323_H0T10ETHP	token-0-6	kufukuzwa	39	47
SWA_WL_003704_20170809_H0024IYRN	token-16-15	Kipumbwi	2462	2469
SWA_NW_001009_20150703_H0024IYPT	token-4-19	kutapika	772	779
SWA_WL_003737_20170809_H0024IYSA	token-1-15	kutapika	205	212
SWA_WL_003737_20170809_H0024IYSA	token-2-16	kutapika	616	623
SWA_WL_003740_20170809_H0024IYSD	token-19-6	kutapika	2726	2733
SWA_WL_003479_20160911_H0024IYRF	token-6-12	kijiolojia	1123	1132
SWA_NW_003699_20150810_H0024IYQZ	token-4-23	Elfu	458	461
SWA_NW_003405_20161122_H0024IYQP	token-29-34	onyo	3558	3561
SWA_NW_003490_20150824_H0024JATS	token-7-23	onyo	1288	1291
SWA_NW_003490_20150814_H0024JATT	token-4-4	onyo	710	713
SWA_WL_003704_20170809_H0024IYRN	token-27-6	onyo	4112	4115
SWA_SN_000370_20170227_H0T10EQDT	token-0-2	waongezeka	18	27
SWA_NW_003692_20141118_H0024IYQU	token-6-5	Dola	767	770
SWA_NW_003404_20081204_H0024IYQM	token-8-2	balozi	1016	1021
NW_AFP_ENG_0012_20030419.swa	token-4-15	balozi	629	634
SWA_NW_002939_20160911_H0023PE8V	token-1-34	hilo	285	288
SWA_NW_002939_20160911_H0023PE8V	token-3-12	hilo	501	504
SWA_NW_002939_20160911_H0023PE8V	token-5-13	hilo	698	701
SWA_NW_002939_20160816_H0023PE8W	token-4-1	hilo	763	766
SWA_NW_001009_20130502_H0024IYPM	token-4-1	hilo	568	571
SWA_NW_001009_20130502_H0024IYPM	token-6-2	hilo	947	950
SWA_NW_001009_20130502_H0024IYPM	token-8-16	hilo	1400	1403
SWA_NW_001009_20110708_H0024IYPN	token-3-23	hilo	533	536
SWA_NW_001009_20110708_H0024IYPN	token-7-8	hilo	928	931
SWA_NW_001009_20110210_H0024IYPO	token-2-9	hilo	263	266
SWA_NW_001009_20110210_H0024IYPO	token-4-16	hilo	582	585
SWA_NW_001009_20110210_H0024IYPO	token-32-10	hilo	4505	4508
SWA_NW_001009_20150703_H0024IYPT	token-12-44	hilo	2142	2145
SWA_NW_001009_20140805_H0024IYPW	token-2-4	hilo	235	238
SWA_NW_001009_20140805_H0024IYPW	token-3-8	hilo	386	389
SWA_NW_001009_20140805_H0024IYPW	token-4-12	hilo	497	500
SWA_NW_001009_20140805_H0024IYPW	token-8-3	hilo	894	897
SWA_NW_003404_20151027_H0024IYQI	token-9-4	hilo	1076	1079
SWA_NW_003404_20151027_H0024IYQI	token-10-15	hilo	1414	1417
SWA_NW_003404_20140808_H0024IYQJ	token-4-1	hilo	478	481
SWA_NW_003692_20111023_H0024IYQT	token-1-23	hilo	175	178
SWA_NW_003699_20160104_H0024IYQY	token-3-7	hilo	514	517
SWA_NW_003699_20160104_H0024IYQY	token-5-10	hilo	912	915
SWA_NW_003699_20160104_H0024IYQY	token-5-22	hilo	983	986
NW_APW_ENG_0072_20050321.swa	token-6-6	hilo	721	724
NW_APW_ENG_0072_20050321.swa	token-19-11	hilo	1925	1928
NW_APW_ENG_0202_20050119.swa	token-3-33	hilo	550	553
NW_APW_ENG_0202_20050119.swa	token-16-11	hilo	3131	3134
NW_XIN_ENG_0210_20080517.swa	token-11-17	hilo	2280	2283
SWA_NW_003375_20150131_H0024J903	token-6-8	hilo	613	616
SWA_NW_003375_20150131_H0024J903	token-13-9	hilo	1406	1409
SWA_NW_003375_20150507_H0024J904	token-2-14	hilo	376	379
SWA_NW_003381_20130521_H0024J905	token-1-5	hilo	103	106
SWA_NW_003381_20130521_H0024J905	token-4-19	hilo	800	803
SWA_NW_003381_20130521_H0024J905	token-5-16	hilo	990	993
SWA_NW_003388_20160509_H0024J907	token-5-16	hilo	861	864
SWA_WL_003479_20160911_H0024IYRF	token-1-36	hilo	308	311
SWA_WL_003479_20160911_H0024IYRF	token-2-1	hilo	378	381
SWA_WL_003479_20160911_H0024IYRF	token-5-10	hilo	958	961
SWA_WL_003479_20160911_H0024IYRF	token-8-13	hilo	1465	1468
SWA_WL_003479_20160911_H0024IYRF	token-9-6	hilo	1512	1515
SWA_WL_003655_20160714_H0024IYRI	token-3-3	hilo	317	320
SWA_WL_003655_20160714_H0024IYRI	token-4-23	hilo	585	588
SWA_WL_003655_20160714_H0024IYRI	token-8-5	hilo	1315	1318
SWA_WL_003655_20160714_H0024IYRI	token-8-36	hilo	1506	1509
SWA_WL_003659_20090201_H0024IYRK	token-2-10	hilo	294	297
SWA_WL_003659_20090201_H0024IYRK	token-3-2	hilo	494	497
SWA_WL_003659_20090201_H0024IYRK	token-3-31	hilo	656	659
SWA_WL_003659_20090201_H0024IYRK	token-4-8	hilo	835	838
SWA_WL_003659_20090201_H0024IYRK	token-6-20	hilo	1258	1261
SWA_WL_003704_20170809_H0024IYRN	token-1-6	hilo	60	63
SWA_WL_003704_20170809_H0024IYRN	token-3-15	hilo	682	685
SWA_WL_003704_20170809_H0024IYRN	token-6-1	hilo	983	986
SWA_WL_003704_20170809_H0024IYRN	token-6-9	hilo	1027	1030
SWA_WL_003704_20170809_H0024IYRN	token-9-15	hilo	1348	1351
SWA_WL_003704_20170809_H0024IYRN	token-12-11	hilo	1755	1758
SWA_WL_003704_20170809_H0024IYRN	token-20-28	hilo	3223	3226
SWA_WL_003704_20170809_H0024IYRN	token-23-31	hilo	3733	3736
SWA_WL_003704_20170809_H0024IYRN	token-24-27	hilo	3930	3933
SWA_WL_003704_20170809_H0024IYRN	token-34-14	hilo	5318	5321
SWA_WL_003704_20170809_H0024IYRN	token-37-46	hilo	5890	5893
SWA_WL_003705_20141116_H0024IYRO	token-4-6	hilo	487	490
SWA_WL_003705_20141116_H0024IYRO	token-8-1	hilo	858	861
SWA_WL_003706_20170809_H0024IYRP	token-6-9	hilo	661	664
SWA_WL_003706_20170809_H0024IYRP	token-9-9	hilo	992	995
SWA_WL_003706_20170809_H0024IYRP	token-23-12	hilo	2363	2366
SWA_WL_003707_20151211_H0024IYRQ	token-3-1	hilo	550	553
SWA_WL_003707_20151211_H0024IYRQ	token-3-15	hilo	626	629
SWA_WL_003707_20151211_H0024IYRQ	token-7-11	hilo	933	936
SWA_WL_003707_20151211_H0024IYRQ	token-9-14	hilo	1094	1097
SWA_WL_003708_20170809_H0024IYRS	token-7-8	hilo	988	991
SWA_WL_003708_20170809_H0024IYRS	token-8-10	hilo	1071	1074
SWA_WL_003708_20170809_H0024IYRS	token-8-11	hilo	1076	1079
SWA_WL_003708_20170809_H0024IYRS	token-9-1	hilo	1282	1285
SWA_WL_003709_20131107_H0024IYRT	token-3-4	hilo	315	318
SWA_WL_003709_20131107_H0024IYRT	token-4-19	hilo	575	578
SWA_WL_003724_20130629_H0024IYS5	token-3-1	hilo	388	391
SWA_WL_003724_20130629_H0024IYS5	token-4-18	hilo	763	766
SWA_WL_003724_20130629_H0024IYS5	token-7-12	hilo	1435	1438
SWA_WL_003753_20150818_H0024IYSI	token-3-30	hilo	522	525
SWA_NW_003431_20151024_H0023OBQK	token-1-27	hilo	243	246
SWA_DF_003695_20141228_H0024IYP5	token-3-25	hilo	478	481
SWA_DF_003695_20141228_H0024IYP5	token-6-11	hilo	654	657
SWA_DF_003695_20141228_H0024IYP5	token-16-25	hilo	1522	1525
SWA_DF_003735_20150807_H0024IYPI	token-3-18	hilo	480	483
SWA_DF_003735_20150807_H0024IYPI	token-5-19	hilo	801	804
SWA_DF_003735_20150807_H0024IYPI	token-6-24	hilo	1088	1091
SWA_WL_003719_20150425_H0024JB2U	token-3-21	hilo	231	234
SWA_WL_003719_20150425_H0024JB2U	token-5-6	hilo	446	449
SWA_WL_003719_20150425_H0024JB2U	token-5-14	hilo	497	500
SWA_WL_003722_20150501_H0024JB2V	token-4-10	hilo	548	551
SWA_WL_003722_20150501_H0024JB2V	token-8-7	hilo	1279	1282
SWA_WL_003752_20100830_H0024JB33	token-8-7	hilo	1111	1114
SWA_WL_003755_20151103_H0024JB34	token-21-13	hilo	3269	3272
SWA_WL_003752_20100830_H0024JB33	token-13-18	kuyachafua	1922	1931
SWA_NW_001009_20120211_H0024IYPL	token-3-3	unazusha	356	363
SWA_WL_003705_20141116_H0024IYRO	token-0-3	yaua	22	25
SWA_WL_003706_20170809_H0024IYRP	token-0-3	yaua	21	24
SWA_DF_003695_20141228_H0024IYP5	token-12-1	zinanyesha	958	967
SWA_WL_003704_20170809_H0024IYRN	token-10-1	nyeupe	1419	1424
SWA_WL_003704_20170809_H0024IYRN	token-13-17	nyeupe	1909	1914
SWA_NW_003405_20161122_H0024IYQP	token-30-3	mipango	3632	3638
SWA_NW_003405_20161122_H0024IYQP	token-30-22	mipango	3740	3746
NW_APW_ENG_0079_20070813.swa	token-9-6	mipango	1312	1318
NW_XIN_ENG_0210_20080517.swa	token-6-14	mipango	1043	1049
SWA_WL_003752_20100830_H0024JB33	token-14-21	mipango	2072	2078
SWA_WL_003755_20151103_H0024JB34	token-7-25	mipango	764	770
SWA_NW_003692_20111023_H0024IYQT	token-0-5	Uturuki	34	40
SWA_NW_003692_20111023_H0024IYQT	token-1-12	Uturuki	109	115
SWA_NW_003692_20111023_H0024IYQT	token-3-14	Uturuki	525	531
SWA_NW_003699_20150810_H0024IYQZ	token-9-3	Uturuki	1102	1108
SWA_SN_000370_20170220_H0T10EQ25	token-0-2	Uturuki	12	18
SWA_WL_003737_20170809_H0024IYSA	token-1-41	Mganga	354	359
SWA_WL_003737_20170809_H0024IYSA	token-3-0	Mganga	728	733
SWA_NW_001009_20130502_H0024IYPM	token-7-19	wasiokuwa	1211	1219
SWA_NW_001009_20130502_H0024IYPM	token-9-12	rasmi	1592	1596
SWA_WL_003740_20170809_H0024IYSD	token-12-5	rasmi	1821	1825
SWA_WL_003727_20161118_H0024JB2X	token-4-34	rasmi	677	681
NW_APW_ENG_0202_20050119.swa	token-17-8	tutawaletea	3275	3285
SWA_WL_003727_20161118_H0024JB2X	token-7-6	walitoa	985	991
SWA_NW_001009_20140825_H0024IYPU	token-16-5	vinafanyika	2065	2075
SWA_NW_003405_20161122_H0024IYQP	token-22-25	hazipitiki	2642	2651
SWA_WL_003704_20170809_H0024IYRN	token-20-16	Sera	3151	3154
SWA_WL_003727_20161118_H0024JB2X	token-20-21	nyuma	3169	3173
SWA_WL_003706_20170809_H0024IYRP	token-8-10	waliokufa	912	920
SWA_WL_003706_20170809_H0024IYRP	token-10-2	waliokufa	1096	1104
SWA_SN_000370_20170324_H0T10ET6W	token-0-2	waliokufa	16	24
SWA_DF_003695_20141228_H0024IYP5	token-19-38	kesho	2134	2138
SWA_NW_002939_20160816_H0023PE8W	token-5-15	kuthibitishwa	1028	1040
SWA_NW_001009_20140825_H0024IYPU	token-9-5	kuthibitishwa	1198	1210
SWA_NW_001009_20140825_H0024IYPU	token-24-27	wanaendelea	3187	3197
SWA_NW_003375_20150507_H0024J904	token-9-10	wanaendelea	1647	1657
SWA_NW_003375_20150507_H0024J904	token-7-19	kutupa	1251	1256
SWA_WL_003719_20150425_H0024JB2U	token-4-17	kutupa	358	363
SWA_NW_003375_20150507_H0024J904	token-6-13	kifo	1031	1034
SWA_NW_003490_20150814_H0024JATT	token-7-25	kifo	1466	1469
SWA_WL_003707_20151211_H0024IYRQ	token-1-27	Kwenda	272	277
SWA_SN_000370_20170323_H0T10ETHV	token-0-19	kujibu	114	119
SWA_NW_001009_20110210_H0024IYPO	token-34-10	kampeni	4865	4871
SWA_NW_003692_20121030_H0024IYQQ	token-6-3	kampeni	1374	1380
SWA_SN_000370_20170315_H0T10ES2S	token-0-4	kampeni	32	38
SWA_WL_003727_20161118_H0024JB2X	token-19-19	ilivyoathirika	2968	2981
SWA_WL_003727_20161118_H0024JB2X	token-2-24	wafanyabiashara	369	383
SWA_WL_003736_20150520_H0024JB2Y	token-0-1	TISHIO	14	19
SWA_WL_003722_20150501_H0024JB2V	token-1-7	yanakumbwa	111	120
SWA_NW_003692_20121030_H0024IYQQ	token-1-26	haijatengamaa	292	304
SWA_NW_001009_20150703_H0024IYPT	token-11-14	kuhusiana	1814	1822
SWA_NW_003692_20121030_H0024IYQQ	token-7-19	kuhusiana	1715	1723
SWA_NW_003409_20170810_H0024J90A	token-3-10	kuhusiana	1002	1010
SWA_DF_003735_20150807_H0024IYPI	token-6-21	kuhusiana	1066	1074
NW_APW_ENG_0079_20070813.swa	token-6-23	kupitia	856	862
NW_APW_ENG_0079_20070813.swa	token-8-7	kupitia	1187	1193
SWA_WL_003696_20160111_H0024IYRL	token-1-1	kupitia	103	109
SWA_WL_003696_20160111_H0024IYRL	token-4-8	kupitia	1005	1011
SWA_WL_003740_20170809_H0024IYSD	token-16-12	kupitia	2326	2332
SWA_NW_003431_20151024_H0023OBQK	token-9-25	kupitia	1215	1221
SWA_WL_003375_20160905_H0024IYRC	token-27-14	kilichopewa	2547	2557
SWA_WL_003745_20140402_H0024JB2Z	token-4-17	kilichopewa	635	645
SWA_NW_003375_20150507_H0024J904	token-11-29	humuhumu	2338	2345
SWA_WL_003722_20150501_H0024JB2V	token-1-16	umeteketeza	163	173
SWA_NW_003405_20161122_H0024IYQP	token-8-29	kuvunja	687	693
SWA_NW_001009_20150304_H0024IYPK	token-8-27	mazao	1336	1340
SWA_NW_003404_20071017_H0024IYQN	token-10-2	mazao	1487	1491
SWA_NW_003404_20071017_H0024IYQN	token-10-14	mazao	1567	1571
SWA_WL_003375_20160905_H0024IYRC	token-41-7	mazao	4063	4067
SWA_WL_003696_20160111_H0024IYRL	token-0-5	mazao	31	35
SWA_WL_003696_20160111_H0024IYRL	token-1-37	mazao	321	325
